step,lr,epoch,train_loss,train_acc,train_f1,mixup_e
654,0.00026881612447950365,654,0.1533497612967521,0.9323392258320757,0.4747083786919061,true
655,0.0002674244609612705,655,0.15976345801904476,0.9236524848932793,0.4337615422951827,true
656,0.0002660350928697131,656,0.17585382793213514,0.9187368756335421,0.49474998342605986,true
657,0.0002646480339173336,657,0.16921538467392536,0.9187811212904623,0.5226859651906511,true
658,0.00026326329779384364,658,0.16807700248378574,0.9266665694316283,0.5021489952342558,true
659,0.0002618808981660301,659,0.16645563566355706,0.9194353602705175,0.4585607274581501,true
660,0.0002605008486776192,660,0.16467578021496693,0.9216329793294964,0.5444528722214662,true
661,0.0002591231629491422,661,0.15590436978405073,0.9255150581078294,0.5204306199370824,true
662,0.0002577478545778007,662,0.15359089692391736,0.9249506352129502,0.42426455757010684,true
663,0.00025637493713733363,663,0.17404256492665116,0.9168648448564682,0.4682204743877671,true
664,0.0002550044241778816,664,0.1666094215516686,0.9192969641135031,0.4923101111215874,true
665,0.00025363632922585384,665,0.1794447116765169,0.9198621837067547,0.4957098919918255,true
666,0.00025227066578379596,666,0.150687851749066,0.9286804933880022,0.5514687562205971,true
667,0.00025090744733025436,667,0.14062547273966017,0.9365066218524434,0.5174613058140346,true
668,0.00024954668731964495,668,0.1582212529093899,0.9264485313605665,0.5201515474802981,true
669,0.00024818839918211937,669,0.15959983680192144,0.9244157572167943,0.5119378390214205,true
670,0.0002468325963234336,670,0.15836803481379172,0.9229143268592651,0.48439076166699124,true
671,0.0002454792921248141,671,0.15161790073293696,0.9240886699141947,0.48934976319486617,true
672,0.00024412849994282732,672,0.15612109581282424,0.9258554062844838,0.42127888247816625,true
673,0.00024278023310924645,673,0.1379291490885502,0.9426325061598434,0.5066330973144744,true
674,0.00024143450493092116,674,0.16686162404038565,0.9175463770439061,0.5023099398268414,true
675,0.0002400913286896451,675,0.16199746106241528,0.9248041757913241,0.48170396082353817,true
676,0.00023875071764202532,676,0.16226068021038526,0.9171821868794662,0.5903796977111531,true
677,0.00023741268501935179,677,0.14634549458737736,0.9310793615815058,0.48045446551985327,true
678,0.00023607724402746654,678,0.16158639712713144,0.9142287595602488,0.42248132324960286,true
679,0.00023474440784663282,679,0.15461357988484284,0.9304664806109852,0.5055970438847905,true
680,0.00023341418963140543,680,0.18736961557223739,0.9144243494219362,0.4727325078381333,true
681,0.0002320866025105015,681,0.18686171386429312,0.924803406453348,0.4295547092504672,true
682,0.00023076165958666977,682,0.1722223137511398,0.9184005444132847,0.5029632357348593,true
683,0.00022943937393656182,683,0.16414043337777728,0.9174806325227514,0.5165016289488847,true
684,0.00022811975861060341,684,0.15850345969666535,0.9268992994726584,0.5942225780812235,true
685,0.00022680282663286523,685,0.15334940145119508,0.9231569227907573,0.463481898137679,true
686,0.00022548859100093394,686,0.14937847033816096,0.9283710503373632,0.5548926891011474,true
687,0.00022417706468578463,687,0.15005443850783723,0.9280561454676322,0.5977894408115211,true
688,0.0002228682606316528,688,0.15079164703673503,0.9229002883785067,0.5316300911494678,true
689,0.00022156219175590571,689,0.14912543874481704,0.9281168174925478,0.49248167583798275,true
690,0.0002202588709489163,690,0.14297714227486405,0.9330699854331311,0.6078274662631491,true
691,0.00021895831107393438,691,0.1598355066836343,0.9215093935021389,0.45450396106825053,true
692,0.00021766052496696126,692,0.161009378126688,0.9254551058518177,0.4829719289380351,true
693,0.00021636552543662156,693,0.15623569948652605,0.9296705962536993,0.44203801957546257,true
694,0.000215073325264038,694,0.16179084987543435,0.9234368027601312,0.5391770833765376,true
695,0.0002137839372027042,695,0.15004759000950726,0.9219014404461731,0.46815186068043796,true
696,0.0002124973739783604,696,0.14887590845930543,0.9269334713087637,0.5067653679972703,true
697,0.00021121364828886597,697,0.1476554046035147,0.9304255096298398,0.5158023657139343,true
698,0.00020993277280407496,698,0.1492879851351091,0.925145155897889,0.5078478410761422,true
699,0.0002086547601657117,699,0.15649076282925295,0.9250854844755644,0.45347263321042836,true
700,0.00020737962298724474,700,0.15405042227710217,0.9241082377924922,0.47872703155492274,true
701,0.00020610737385376313,701,0.1584471589074143,0.9227646362700894,0.509138283476417,true
702,0.00020483802532185227,702,0.14649642403402613,0.9325145313800277,0.5327788191902393,true
703,0.00020357158991947004,703,0.16242296091200592,0.9180229590404396,0.4813577195107407,true
704,0.00020230808014582227,704,0.15835282891695182,0.9245202615921385,0.5221362615908,true
705,0.0002010475084712404,705,0.14634613669491142,0.9247851678920217,0.4761255160026479,true
706,0.0001997898873370577,706,0.14764059003785984,0.9245658237949589,0.4864287973777124,true
707,0.00019853522915548724,707,0.1407544473895968,0.9288965590861984,0.4810279353404208,true
708,0.00019728354630949897,708,0.160428477501515,0.9211802567673301,0.4472764871750736,true
709,0.00019603485115269687,709,0.15141356052716076,0.9193469052784691,0.5027421323964315,true
710,0.00019478915600919838,710,0.16252932167227338,0.9213396426774093,0.5163572291825761,true
711,0.00019354647317351147,711,0.16668420623287974,0.9215456346413742,0.49388703204563555,true
712,0.00019230681491041408,712,0.1572758761254494,0.9195079264051391,0.5045077216332677,true
713,0.00019107019345483234,713,0.15838594644128062,0.9208266693192121,0.4851505157202209,true
714,0.0001898366210117216,714,0.15059082668111112,0.9265558018633087,0.49345267471457566,true
715,0.00018860610975594345,715,0.1531373327410688,0.9288702382984669,0.55271517811305,true
716,0.00018737867183214702,716,0.16174781446845837,0.9204644632164146,0.42159476135406904,true
717,0.00018615431935464945,717,0.14529675169186226,0.9276415233827654,0.511796881033421,true
718,0.00018493306440731517,718,0.15699697089517606,0.9229013598930106,0.4620496911077628,true
719,0.0001837149190434374,719,0.178646184142901,0.9099577009729296,0.4955345855057963,true
720,0.00018249989528561922,720,0.15666558518393603,0.9266676622023893,0.46126845029473923,true
721,0.00018128800512565475,721,0.1613336521649248,0.9279175444972722,0.5011788027665209,true
722,0.00018007926052441048,722,0.16365157462728538,0.9156155835819708,0.5336362676615244,true
723,0.00017887367341170757,723,0.16363265127150703,0.9146332863082931,0.4935844668645145,true
724,0.00017767125568620402,724,0.1675110601808341,0.9158020537733691,0.5074628055982736,true
725,0.0001764720192152774,725,0.15970465183356816,0.926344267297816,0.5589334043486368,true
726,0.00017527597583490785,726,0.14690890600142567,0.9269697242233593,0.5877922796337207,true
727,0.00017408313734956017,727,0.1323840721678656,0.934296604724309,0.501320224728261,true
728,0.00017289351553206913,728,0.16899134283478232,0.9101581357893332,0.5281786125684648,true
729,0.00017170712212352147,729,0.15307029746643636,0.9203042066656264,0.5014150678272241,true
730,0.00017052396883314132,730,0.13859449245414113,0.934875339444158,0.49320502954730766,true
731,0.00016934406733817362,731,0.16214024470963043,0.9245097493556079,0.5044132865883614,true
732,0.00016816742928377036,732,0.144759326842626,0.9266452917450269,0.5040926173966679,true
733,0.00016699406628287386,733,0.15287001066077618,0.9256031053780243,0.5528337916226835,true
734,0.00016582398991610322,734,0.15209087711900582,0.9215200428869846,0.5221181683729685,true
735,0.00016465721173163962,735,0.14609967234918905,0.9267855598813012,0.4651127238984481,true
736,0.00016349374324511307,736,0.15599900293296917,0.9223400390263428,0.5320279746089994,true
737,0.0001623335959394874,737,0.15490380432775502,0.9262551641847365,0.46961111249600124,true
738,0.00016117678126494842,738,0.1548992004813724,0.9244062327684918,0.5886368718624466,true
739,0.00016002331063879005,739,0.16753158350130784,0.92172380034644,0.4348938887617719,true
740,0.00015887319544530149,740,0.15912987506050066,0.9224464123938151,0.5275923280991847,true
741,0.00015772644703565547,741,0.14051699641478294,0.9330328701032621,0.5045634289080925,true
742,0.0001565830767277956,742,0.1477150652811105,0.9271757694794883,0.5089907896110588,true
743,0.0001554430958063254,743,0.16295015237966048,0.9208953537842057,0.553602352822225,true
744,0.00015430651552239652,744,0.14074942007575636,0.9323103077981263,0.44886501238317705,true
745,0.0001531733470935973,745,0.1527552813218051,0.9217139844579678,0.46470202760877183,true
746,0.00015204360170384255,746,0.16482137010083867,0.918810515966757,0.47454490468948063,true
747,0.00015091729050326343,747,0.14213020302673382,0.9309914387751386,0.45494140154701634,true
748,0.00014979442460809662,748,0.1587483864899075,0.9260359447679603,0.49647037774194525,true
749,0.00014867501510057497,749,0.15012540503994082,0.9298757653710651,0.5059322354167933,true
750,0.00014755907302881896,750,0.15695046440715243,0.9219875325736253,0.5660693007233537,true
751,0.00014644660940672596,751,0.1623377635808843,0.9206065692613288,0.5421605937896733,true
752,0.00014533763521386284,752,0.17665625824053763,0.9195556802969123,0.4579101877417702,true
753,0.000144232161395357,753,0.14420529850083236,0.9257632927052784,0.520975324237737,true
754,0.0001431301988617891,754,0.15034671036824276,0.9299178321533951,0.5099219235041383,true
755,0.00014203175848908408,755,0.15608535677318383,0.9201275091575177,0.5428761636252312,true
756,0.00014093685111840533,756,0.14459402393405937,0.9333531501219695,0.5175298755103294,true
757,0.00013984548755604622,757,0.1386892469017687,0.9359336368419313,0.5223944099228265,true
758,0.0001387576785733248,758,0.1394626456968342,0.9280139859976309,0.5481770869848962,true
759,0.00013767343490647647,759,0.1545437189130464,0.9233879310749561,0.5494912948656954,true
760,0.00013659276725654833,760,0.1465240427243377,0.9263526262884821,0.4880037431664656,true
761,0.00013551568628929387,761,0.1535964002467919,0.927074996421468,0.4854024084449717,true
762,0.00013444220263506766,762,0.1477346403441501,0.9277672055706065,0.4764240034521921,true
763,0.0001333723268887198,763,0.14607206980167528,0.9257927348726406,0.5308996137245234,true
764,0.00013230606960949176,764,0.14663198725261,0.9298006353248853,0.590517356522123,true
765,0.0001312434413209128,765,0.13730625424092202,0.9359281770575523,0.49684632558042224,true
766,0.000130184452510695,766,0.14110726253763486,0.9265629039641282,0.4700026175106771,true
767,0.00012912911363063018,767,0.14425876344613695,0.9264226926266511,0.48669633954498465,true
768,0.00012807743509648717,768,0.1490473931703399,0.9306631515546567,0.6076862069354423,true
769,0.00012702942728790866,769,0.14660719957428772,0.9209834799319986,0.49380650736165277,true
770,0.00012598510054830856,770,0.1497532878818698,0.9279847498990754,0.5184196202491519,true
771,0.00012494446518476992,771,0.15251770264373246,0.9296002702082252,0.4998170080496106,true
772,0.0001239075314679441,772,0.14679403974557492,0.9263757333985373,0.5152359102486798,true
773,0.0001228743096319478,773,0.14765282158278495,0.9228232325414019,0.5000163666611763,true
774,0.00012184480987426384,774,0.14254018752499376,0.9275652069257344,0.5419971539343541,true
775,0.0001208190423556388,775,0.16947736803107744,0.9173620443401694,0.5074089216929909,true
776,0.00011979701719998427,776,0.14465626390011893,0.9260406736574516,0.5171422334354131,true
777,0.0001187787444942759,777,0.1311455786600557,0.9375976333226806,0.5555770883384709,true
778,0.00011776423428845408,778,0.147730495700549,0.9260542864069817,0.5364530515825644,true
779,0.00011675349659532477,779,0.14139545748626764,0.9270920310820695,0.5138813659221444,true
780,0.00011574654139046145,780,0.1469261757469712,0.9280998788963754,0.4902914153479546,true
781,0.00011474337861210518,781,0.14412352309889787,0.9276811098932295,0.48055864213876537,true
782,0.00011374401816106753,782,0.1382447163506712,0.930999626287119,0.5091684875225513,true
783,0.00011274846990063289,783,0.16076127098121318,0.9229709746114751,0.5328198165261001,true
784,0.00011175674365646057,784,0.14260723947270587,0.9309762066105122,0.4581678476080485,true
785,0.00011076884921648807,785,0.14803073795735033,0.9327218338723373,0.5281563513490405,true
786,0.00010978479633083484,786,0.14852007599405032,0.9273017623290434,0.4621547669062733,true
787,0.00010880459471170569,787,0.1523063253297038,0.9218875662576671,0.47927588234878643,true
788,0.00010782825403329479,788,0.1577624468976451,0.9212704898820895,0.5252467639842275,true
789,0.00010685578393169046,789,0.14593922873823068,0.9287677282882054,0.5206578623387428,true
790,0.00010588719400477978,790,0.15027601346867356,0.9272199620607031,0.4552663785909078,true
791,0.00010492249381215455,791,0.13955552621242195,0.9319150087333277,0.5273410367968915,true
792,0.00010396169287501625,792,0.15935663259492425,0.9190496006329725,0.49168830794979484,true
793,0.00010300480067608207,793,0.17014107974036027,0.9220677325618301,0.5032829110644407,true
794,0.00010205182665949184,794,0.143919203605526,0.9268608242185394,0.5121757406297341,true
795,0.00010110278023071431,795,0.1508537386475877,0.9203166863830531,0.48669279527537646,true
796,0.00010015767075645463,796,0.13838469362178685,0.9288323728088742,0.5966627648865511,true
797,0.00009921650756456139,797,0.16229212035938378,0.9199109093688026,0.5231374472318626,true
798,0.00009827929994393597,798,0.13961126053339437,0.9332391877511836,0.5659612915073758,true
799,0.00009734605714443882,799,0.1545893507222624,0.9183954930001357,0.5004852761870499,true
800,0.00009641678837679972,800,0.15782140435334627,0.9254993995625983,0.5324604902759625,true
801,0.0000954915028125261,801,0.1486585372153762,0.9311437403773141,0.5321144883967058,true
802,0.00009457020958381311,802,0.14655341222600535,0.9220848544553403,0.5320855569734522,true
803,0.0000936529177834528,803,0.15981508660861132,0.918749840132166,0.536011423137788,true
804,0.00009273963646474502,804,0.14998954586244007,0.9247436880594571,0.5181054782693314,true
805,0.0000918303746414078,805,0.14039710336932798,0.9317882396624055,0.5406512684519931,true
806,0.00009092514128748813,806,0.1372253240136321,0.9284509686260456,0.49211667408990817,true
807,0.0000900239453372737,807,0.13846915050781053,0.9264296825152128,0.43636313669529786,true
808,0.00008912679568520471,808,0.15036607422419945,0.9234167365503135,0.536633293557926,true
809,0.00008823370118578605,809,0.130531087107143,0.9371029030281534,0.4468605892696961,true
810,0.00008734467065349999,810,0.1437251199102958,0.9281800187090251,0.4786153963642413,true
811,0.00008645971286271892,811,0.1480806024587075,0.9274847827294729,0.441835177945042,true
812,0.00008557883654761883,812,0.15102472091974292,0.9242213214270087,0.4995324752799937,true
813,0.0000847020504020935,813,0.1526083356066554,0.9267113854575674,0.4785450645421102,true
814,0.00008382936307966815,814,0.13428619229545702,0.9331579594969495,0.5449771898483452,true
815,0.0000829607831934141,815,0.1281555139613685,0.9356393891146257,0.5107864759590052,true
816,0.00008209631931586465,816,0.14535680255645525,0.9312976569788255,0.4308216016451576,true
817,0.00008123597997892897,817,0.14980450071498613,0.9263128440126515,0.54290993508534,true
818,0.00008037977367380902,818,0.15558999843096905,0.920003840816054,0.5335421707292273,true
819,0.00007952770885091529,819,0.13060634907508717,0.933510606431448,0.45460297468109767,true
820,0.00007867979391978378,820,0.14451769382883417,0.9255031144290512,0.46113632800206056,true
821,0.00007783603724899227,821,0.13724207054622228,0.933935843960416,0.4790508874558887,true
822,0.00007699644716607876,822,0.1488427148376064,0.9233023800945805,0.5032648420438716,true
823,0.00007616103195745818,823,0.15343848852467518,0.9238456595506253,0.43600545856561795,true
824,0.00007532979986834157,824,0.1407586403367047,0.9299078895499234,0.5482957396092327,true
825,0.00007450275910265394,825,0.14456510198757427,0.9264317358436811,0.5973141750973427,true
826,0.00007367991782295372,826,0.14981917663145655,0.9250700726934002,0.6088893575681205,true
827,0.00007286128415035218,827,0.14272033434258782,0.9261385821425978,0.5410135289444149,true
828,0.00007204686616443333,828,0.15146583180734732,0.9254438512047894,0.534372132412629,true
829,0.00007123667190317379,829,0.13722485242762986,0.9312914133537286,0.6041754923056304,true
830,0.0000704307093628636,830,0.13957991644755663,0.9305761576597157,0.5470901517106378,true
831,0.00006962898649802806,831,0.1602365711674387,0.922750034087244,0.559778350289967,true
832,0.00006883151122134795,832,0.14438613824327512,0.9288719049015882,0.49112736344505825,true
833,0.00006803829140358208,833,0.12669494322114414,0.9358609748160478,0.48365109840887666,true
834,0.00006724933487349033,834,0.15090644832741415,0.9265062638745608,0.5697083128295763,true
835,0.00006646464941775482,835,0.14319788781737733,0.9296933088891813,0.5415986208243011,true
836,0.0000656842427809043,836,0.159995062369477,0.9198068472188494,0.5280240091854805,true
837,0.000064908122665237,837,0.15078491884554676,0.9188640998308016,0.5126117184060499,true
838,0.00006413629673074545,838,0.1559816108037146,0.9235902214197484,0.5036320955249528,true
839,0.00006336877259503976,839,0.13956730246376128,0.9236093150367479,0.5131784726991514,true
840,0.0000626055578332735,840,0.15223238139332,0.9220897593691527,0.5330162961266697,true
841,0.00006184665997806806,841,0.1488952701551552,0.9219344373870368,0.5351551346335842,true
842,0.00006109208651943906,842,0.1456275276052829,0.9318658819730664,0.48623559401097094,true
843,0.000060341844904721806,843,0.15194985228265345,0.9215304394912079,0.4348110178694182,true
844,0.000059595942538498064,844,0.14925056170822515,0.9216223156583677,0.5009173493899958,true
845,0.00005885438678252317,845,0.14860371654125468,0.9222710675369395,0.464598753028128,true
846,0.00005811718495565313,846,0.15705656646035962,0.9217717876674163,0.4816618976588419,true
847,0.00005738434433377229,847,0.14370907823673928,0.9221154294383472,0.5491485048213648,true
848,0.00005665587214972159,848,0.12781587613951906,0.9353747957709201,0.5279107913038171,true
849,0.00005593177559322762,849,0.15058234303134996,0.9240045186432022,0.477006390934217,true
850,0.00005521206181083096,850,0.15123407947406395,0.9219051111983162,0.4798096848760453,true
851,0.00005449673790581596,851,0.13394116519333635,0.9319303187798412,0.45017489084925255,true
852,0.00005378581093814085,852,0.1426521524172409,0.922930162424528,0.5296655321103462,true
853,0.000053079287924367966,853,0.14672244663668926,0.9247238538502143,0.5148166223300927,true
854,0.00005237717583759407,854,0.14168688838551385,0.9252683429214967,0.5349168677636287,true
855,0.000051679481607381916,855,0.1491531151683346,0.9287934922572406,0.5099229880480448,true
856,0.00005098621211969209,856,0.15006505113704344,0.9211382245318294,0.5168275113149418,true
857,0.00005029737421681432,857,0.1313009120646026,0.9340646942829954,0.5240834013280169,true
858,0.00004961297469730083,858,0.14003633383325068,0.9281773924573237,0.5520456576037817,true
859,0.00004893302031589844,859,0.13679540807138518,0.9308130756163273,0.5078094828614317,true
860,0.00004825751778348245,860,0.15463336101030545,0.9240406141489361,0.4722620097597309,true
861,0.000047586473766990186,861,0.14628828824310472,0.9218902889201317,0.6146623795584506,true
862,0.000046919894889355024,862,0.14583792050147848,0.9241419508657517,0.540620282083181,true
863,0.00004625778772944136,863,0.14235735614892925,0.9214607647703554,0.48743193255563294,true
864,0.000045600158821979796,864,0.14363651249825432,0.926722946956634,0.5904206806383382,true
865,0.000044947014657502034,865,0.14044525070413386,0.9283148122118444,0.5419538768903347,true
866,0.000044298361682277215,866,0.13889457125495244,0.9300456718729857,0.4318237236350387,true
867,0.00004365420629824849,867,0.145829609836261,0.9266085204548233,0.5498239207160227,true
868,0.000043014554862969324,868,0.13845528409465804,0.9252043873027026,0.5343880808897954,true
869,0.00004237941368954111,869,0.12731481632446484,0.9361469512618055,0.4756655956698634,true
870,0.00004174878904655087,870,0.1474199367050328,0.9228642491953606,0.4913070808174333,true
871,0.0000411226871580093,871,0.14299508907268524,0.9282250008887627,0.4739454854403116,true
872,0.000040501114203289265,872,0.13518404829336514,0.9307608586465069,0.5357979779594111,true
873,0.000039884076317064796,873,0.1353817571075812,0.9288237381362413,0.47212189079012923,true
874,0.000039271579589250695,874,0.14365115362001404,0.9285001023562812,0.5108745091367222,true
875,0.00003866363006494244,875,0.14757458097408174,0.9236839838091593,0.42512488552218736,true
876,0.00003806023374435652,876,0.14058160571159664,0.9278657891475541,0.5204504556769025,true
877,0.00003746139658277081,877,0.14847423253468725,0.9245905254273448,0.5090134335413926,true
878,0.00003686712449046659,878,0.14198928622037565,0.9269917273933778,0.4515388950914438,true
879,0.000036277423332669265,879,0.13967310287214948,0.9268978366871721,0.48700118100412615,true
880,0.00003569229892949134,880,0.1418834943348848,0.92614850392273,0.4216856332831021,true
881,0.00003511175705587417,881,0.14273724824033207,0.9235543634559354,0.5288280765344996,true
882,0.00003453580344153202,882,0.13312493900827352,0.931443126274468,0.45196582344054714,true
883,0.00003396444377089443,883,0.13357653866150695,0.9312732483884048,0.5188713602595684,true
884,0.000033397683683050696,884,0.1568175829898207,0.9167247427874089,0.4838551716588328,true
885,0.00003283552877169389,885,0.14122413822055171,0.9258584431152953,0.5106391079937722,true
886,0.000032277984585066264,886,0.1397923828687383,0.9281479623250725,0.48192976539510507,true
887,0.00003172505662590376,887,0.15323939152136812,0.9218992720914821,0.4926241267255582,true
888,0.00003117675035138202,888,0.1416553715586803,0.9249069123906898,0.4564071939826841,true
889,0.00003063307117306287,889,0.14104412184152468,0.9245413660683836,0.44159551465918884,true
890,0.00003009402445684008,890,0.15601292540599943,0.9187123405012889,0.5007074176479608,true
891,0.000029559615522887237,891,0.1531388059949713,0.9195540674621646,0.5341633334760043,true
892,0.00002902984964560464,892,0.14491691389476033,0.9261682826319286,0.4454643891880427,true
893,0.000028504732053567647,893,0.1643209166797253,0.9212616211741688,0.513120036778013,true
894,0.00002798426792947508,894,0.14560529593546737,0.9274818637821406,0.49439286465152804,true
895,0.00002746846241009756,895,0.13582749197541027,0.9284528470124869,0.5195192352582907,true
896,0.000026957320586227266,896,0.14547787703750592,0.927158174406974,0.47075489544882354,true
897,0.0000264508475026278,897,0.14809549492992483,0.9280672782916305,0.5386171364443253,true
898,0.00002594904815798396,898,0.12863569486499174,0.929150862972802,0.5394848798957531,true
899,0.00002545192750485256,899,0.15481499978559946,0.9201697272878622,0.5131993242164006,true
900,0.000024959490449614016,900,0.15787245738513894,0.9183020972919841,0.5850917392310445,true
901,0.000024471741852423154,901,0.1464276481792686,0.9290425183147583,0.41419373945555915,true
902,0.000023988686527161662,902,0.14551915609723343,0.9296110945350979,0.5143930290565091,true
903,0.00002351032924139055,903,0.15200550921781827,0.9245610907061663,0.4227683015743708,true
904,0.000023036674716303198,904,0.1499160445512621,0.9205763087064194,0.5838349105902239,true
905,0.00002256772762667845,905,0.14246215807623447,0.9246993282854413,0.5604249363689289,true
906,0.000022103492600834867,906,0.15369711881755857,0.9199451824643489,0.5923726409882466,true
907,0.000021643974220584656,907,0.13781519671492817,0.9332748709461368,0.4669899192891613,true
908,0.000021189177021188818,908,0.13010025291465918,0.9313825560717864,0.41655192139545505,true
909,0.000020739105491312015,909,0.16098472370435368,0.9169660126055206,0.4794902274341132,true
910,0.00002029376407297855,910,0.1524544299417263,0.9207717333667271,0.5788137441232573,true
911,0.000019853157161528404,911,0.13827934294204772,0.9274780931558929,0.4989801702189159,true
912,0.000019417289105573995,912,0.13705363604775558,0.9304965244906052,0.4845267969847127,true
913,0.00001898616420695703,913,0.14483080233674578,0.9256510129555674,0.5116025982577055,true
914,0.000018559786720706125,914,0.14794538451512648,0.9270477241240085,0.4632244607788075,true
915,0.000018138160854995087,915,0.14091412556737795,0.9273517412444294,0.5288173083304625,true
916,0.00001772129077110096,916,0.1382910785094425,0.9289605427147651,0.48508196254325664,true
917,0.000017309180583363,917,0.16146079103361652,0.9165879553524244,0.5083097407933342,true
918,0.00001690183435914255,918,0.14815833951272211,0.9305712711449038,0.47818713165298615,true
919,0.000016499256118782445,919,0.14216565047648017,0.9302909876529777,0.5261643710698628,true
920,0.000016101449835567274,920,0.14527500629353346,0.9297748439521621,0.45904095330966255,true
921,0.00001570841943568441,921,0.1482201579939091,0.9162496252214488,0.5252300033341732,true
922,0.00001532016879818532,922,0.14859170622308882,0.921848551588142,0.538351804782557,true
923,0.00001493670175494705,923,0.14736013132086148,0.9221344462557535,0.5217510622557906,true
924,0.000014558022090634454,924,0.1306102589170855,0.9300074621705603,0.5437089256087024,true
925,0.000014184133542662964,925,0.14407673858383813,0.9253778175812204,0.477812549814524,true
926,0.000013815039801161674,926,0.1225145320477106,0.93558941682288,0.5920485052749586,true
927,0.000013450744508936696,927,0.14061627067311236,0.9244356904343062,0.5213483079237236,true
928,0.000013091251261435578,928,0.13958878764915067,0.9249332201908913,0.5343528419313694,true
929,0.00001273656360671134,929,0.1432563872407812,0.9252489751810341,0.5160261686682278,true
930,0.000012386685045388272,930,0.1499370779858457,0.9171232333212077,0.5435789018904325,true
931,0.0000120416190306263,931,0.1389557441312733,0.9334673020241074,0.44923080097605217,true
932,0.000011701368968087673,932,0.1561528884140424,0.9237739208948218,0.4645030642946164,true
933,0.000011365938215903223,933,0.14469310169205576,0.9248809944761341,0.44003369989609403,true
934,0.000011035330084639103,934,0.1426784111898555,0.9254529181457073,0.478857507730669,true
935,0.000010709547837263932,935,0.13805676754307847,0.9249447415584907,0.5056979523754057,true
936,0.000010388594689117037,936,0.14842873875492602,0.920968558082752,0.4873019643385402,true
937,0.000010072473807876537,937,0.14131957132106654,0.9269829997733229,0.5068034457443347,true
938,9.761188313527815e-6,938,0.1478515313862584,0.9206696182206646,0.5045936288227819,true
939,9.454741278332982e-6,939,0.14088584696237963,0.9258242224027861,0.5205690946299678,true
940,9.15313572680057e-6,940,0.1439156384243286,0.9239678854970245,0.4808869827116497,true
941,8.856374635655612e-6,941,0.15342491960055407,0.9148818501396236,0.4885126932714809,true
942,8.564460933810388e-6,942,0.1391460172318937,0.9286008189185467,0.5426195089003909,true
943,8.277397502335114e-6,943,0.13257310030033156,0.9297691454569845,0.4431769585004091,true
944,7.995187174430129e-6,944,0.13191895890555058,0.9320914086538359,0.4755510568067571,true
945,7.717832735397312e-6,945,0.14929104136897103,0.9208016094907532,0.5831313218996039,true
946,7.445336922613044e-6,946,0.13337916432429572,0.9285493890363266,0.4789256123939349,true
947,7.1777024255009545e-6,947,0.15144246868192074,0.9191708094393262,0.5386183208808982,true
948,6.91493188550555e-6,948,0.14080521385661673,0.9259296204933507,0.5058960792972303,true
949,6.657027896065961e-6,949,0.14615864033683837,0.9174113852647978,0.5222608409532573,true
950,6.4039930025904055e-6,950,0.1587869928896676,0.9179438314758658,0.47076033345993823,true
951,6.1558297024311524e-6,951,0.006330308506727879,0.998479277316265,0.9893506176784032,false
952,5.912540444859765e-6,952,0.004230606925766243,0.998638158790685,0.9991690366165215,false
953,5.6741276310430085e-6,953,0.0043349193504716105,0.9987062508511507,0.9989843229847909,false
954,5.440593614019091e-6,954,0.003919084082854807,0.9988878296790594,0.9926325697521463,false
955,5.211940698674518e-6,955,0.004788853935388334,0.9986835534976621,0.9980944687764026,false
956,4.9881711417212166e-6,956,0.004229067927567178,0.9987289482046393,0.9993278848611601,false
957,4.7692871516743914e-6,957,0.0044449235617479805,0.9985246720232421,0.9903173942847747,false
958,4.5552908888306516e-6,958,0.0036980940570468094,0.9988651323255708,0.9976412869812429,false
959,4.346184465246692e-6,959,0.004815831718487111,0.9987289482046393,0.9908218531058223,false
960,4.141969944718592e-6,960,0.0038156566665880696,0.9988424349720822,0.9984004719159975,false
961,3.9426493427611055e-6,961,0.0036581970892152903,0.9988878296790594,0.9974926722215134,false
962,3.748224626588125e-6,962,0.004251459242418457,0.9985019746697535,0.9886286733585044,false
963,3.5586977150931954e-6,963,0.004326673364040571,0.998638158790685,0.9430982075693285,false
964,3.374070478830305e-6,964,0.004153550672675681,0.9986835534976621,0.9983369877133751,false
965,3.1943447399957925e-6,965,0.004350429282742814,0.9985927640837078,0.9980084661442621,false
966,3.0195222724101375e-6,966,0.00366190287867639,0.9988651323255708,0.998427134091992,false
967,2.8496048015005297e-6,967,0.004529863377717485,0.9987062508511507,0.9898033990989924,false
968,2.6845940042838276e-6,968,0.0032939890361441274,0.9987970402651051,0.9991059704316226,false
969,2.5244915093499056e-6,969,0.003317525050578713,0.9988651323255708,0.999387182421786,false
970,2.3692988968458324e-6,970,0.0037905807088283662,0.9986835534976621,0.9989054978356288,false
971,2.2190176984599955e-6,971,0.0038684198601424444,0.998910527032548,0.9864737106576619,false
972,2.0736493974071678e-6,972,0.004418276291075258,0.9986608561441735,0.990410323794932,false
973,1.9331954284137425e-6,973,0.007480216264782904,0.9986835534976621,0.9965780820089268,false
974,1.7976571777037994e-6,974,0.0032820246095756297,0.9988651323255708,0.9994305503221278,false
975,1.6670359829850612e-6,975,0.003524242811022679,0.9991148032139453,0.9989385263373814,false
976,1.5413331334360138e-6,976,0.0037951453580785744,0.9985700667302193,0.9964386423648828,false
977,1.420549869693029e-6,977,0.003954856530664492,0.9983884879023106,0.9971894392259065,false
